id,source,text,cluster,distance
78dd3665b49b53dcfc5a568d6c662fc6ffadaedf,CNN,"(CNN) -- Most have likely heard the broad outlines of the events that led to former Vice President Dick Cheney's heart transplant: Five heart attacks, open heart surgery and a battery-operated heart pump. But few are probably aware that the 72-year-old Cheney believed at one point he would not live through the night and made funeral plans with his family. That's just one of the surprising facts that I learned during an interview conducted over two days with the man widely considered to be one of the most powerful vice presidents in U.S. history. The interview is scheduled to air Sunday on CBS' ""60 Minutes."" It will air Tuesday on CNN. Here are three things I learned during the interview: . 1. He started smoking cigarettes when he was 12 years old, and his daily staple was a dozen doughnuts and three packs of cigarettes when he was President Gerald Ford's chief of staff. He was just 34 years old. Cheney suffered his first heart attack in 1978, at age 37, while he was campaigning for Congress. It was the first of five heart attacks. He suffered subsequent heart attacks in 1984, 1988, 2000 and 2010. Cheney also underwent an open heart surgery and had a pacemaker implanted. In June 2010, he was hospitalized for conditions related to his coronary artery disease. He had a Left Ventricular Assist Device, or LVAD, implanted to help his heart pump. What's a stent? 2. In July 2010, he was convinced he was going to die. He made plans for his burial with his family, and then had a heart pump placed. That heart pump stayed in his body for 20 months until he got a heart transplant at age 71. The LVAD, a battery-operated heart pump, is basically used to buy people time -- a last resort, if you will -- while they await a new heart. Cheney waited 20 months for a transplant, twice as long as the average wait for a patient for a new heart. 3. For the entire time Cheney was vice president, he had a secret letter of resignation pending. He wrote this letter because he saw a gap in the U.S. Constitution. If a vice president is alive but incapacitated, there's nothing in the Constitution that allows for that person's removal. Worried that he might find himself in that position, he created the unprecedented letter. Cheney unapologetic in documentary . Cheney said he gave the letter to his counsel, David Addington, with instruction that it was to be delivered to President George W. Bush if Cheney were to become incapacitated. Before Cheney accepted Bush's offer to run as his vice president, he has said a team of doctors carried out a thorough evaluation of his heart. After leaving office in 2009, Cheney's appearance became increasingly frail. I saw him a few years ago, and he looked so frail that I as a doctor thought the end was near for him. Today, Cheney looks to be of normal weight and full of energy. He is walking around with no shortness of breath, and he says he can do whatever he wants except ski. That's not because of Cheney's heart. That's because of his aging knees. Dick Cheney: Fast Facts . CNN's Chelsea J. Carter compiled this report.",8,8.406268167372378
7872802b5377b47f24d3f73c5fbb956c7f5b11ba,CNN,"(CNN) -- Nicki Minaj isn't feeling welcomed at her old high school -- or at least that's what she's saying on Twitter. In a series of tweets posted on Thursday, the rapper implied that her former stomping grounds, New York's Fiorello H. LaGuardia High, turned down her request to speak to the school's students. ""I wanted to go back to my HS and speak to the students, but the new principal declined,"" Minaj said. ""No need for me to inspire them, I guess. ... That school changed my life and I wanted to pay it forward to the students there now. I was really looking forward to it."" The ""Anaconda"" rapper's tweets suggest the school didn't give a reason for declining her appearance. (When asked directly whether she received an explanation, Minaj tweeted, ""not really."") LaGuardia High deferred all comment to the New York Department of Education, who explained that former graduates could return to the school unless it would interrupt the students' learning. ""Of course alumni are welcome back to our campuses and we love to celebrate their success, providing it does not interrupt the educational process,"" an official for the DOE said in a statement. ""Alumni visit all the time and address students. However, we do not allow reality TV to be filmed on school property. For documentaries, any visit to a public school must be educational in nature and cannot intrude on instruction."" It isn't yet clear if Minaj's appearance would have included reality TV cameras. Minaj's reps have not responded to a request for comment. Minaj wasn't the only one disappointed by the school's response. The colorful rapper retweeted replies from disgruntled fans who took issue with the star's lack of access. ""I'm still in disbelief that the principal declined her visitation to motivate,"" said a fan. ""Does she not know how much Nicki impacts this generation?""",1,9.597782392363833
d915e41e47a169937311e8a94e4933b5fcf879ce,CNN,"(CNN) -- He played the ukelele, weighed in on the Obamacare debacle and even flashed his prehistoric flip cell phone. Suffice it to say, we got to see another side of Warren Buffett during an interview with Piers Morgan Tuesday night. Accompanied by his son and grandson, the billionaire investor gave his unique take on almost everything. And with that, he let Morgan and American take a quick peek in his wallet. Literally. Here are some of the highlights. On Obamacare and Kathleen Sebelius . Buffett has in the past supported President Barack Obama. And it seems that this support extends to embattled U.S. Secretary of Health and Human Services Kathleen Sebelius. Buffett says give Sebelius some time to fix the Obamacare mess she is overseeing. ""I am a friend of Kathleen's. And I'm a friend of her when she's in trouble. I like Kathleen. I feel sorry for her in the position she's in. Obviously, it's a huge screw up but it will get worked out, "" Warren Buffet told Piers Morgan. On technology . Can you tell a lot about the wealth of a man from his cell phone? Apparently not when it comes to the 83-year-old financial guru. ""This is the one Alexander Graham Bell gave me,"" joked Buffett, as he revealed a Nokia flip phone, a relic compared to today's smartphones. ""I don't throw anything away until I've had it 20 or 25 years."" By the way, Buffett's son, Howard Graham Buffett, did not bring a phone to the interview. And grandson Howard Warren Buffett led the three generations when it came to technology. He had two Blackberries. Buffett's standoffish approach to technology extends to e-mail. ""I sent one e-mail in my life,"" revealed Warren Buffett. ""I sent it to Jeff Raikes at Microsoft and it ended up in court in Minneapolis, so I am one for one."" On his biggest mistake . When you are one of the richest people in the world, it is hard to say you made many mistakes. Buffett listed one. ""I bought a company in the mid-90s called Dexter Shoe and paid $400 million for it,"" Buffett said. ""And it went to zero. And I gave about $400 million worth of Berkshire stock, which is probably now worth $400 billion. But I've made lots of dumb decisions. That's part of the game."" On his wallet . Buffett says he has been carrying the same wallet for 20 years. And when Morgan asked Buffett to show America what is inside, he obliged. He whipped out the black wallet for a split second. If you blinked you missed it. The highlights: A family picture. A wad of hundreds. And an American Express card from 1964. ""It goes with the cell phone,"" Buffett joked about the almost 50-year-old credit card. On the shutdown showdown . At least one part of the recent battle between Democrats and Republicans that caused a 16-day government shutdown should never happen again, Buffett says. The battle should not take place around whether to raise the debt ceiling limit, he said. It could be catastrophic to the economy. ""I think that both parties should declare the debt limit as a political weapon of mass destruction which can't be used,"" he said. ""I mean, it is silly to have a country that has 237 years building up its reputation and then have people threaten to tear it down because they're not getting some other matter."" On investment . Who wouldn't ask the ""Oracle of Omaha,"" who made his fortune investing, for a stock tip? Fans watching the interview needled Morgan via Twitter to ask the Nebraska billionaire how he would invest $1,000 right now. Buffett's answer: ""Well you asked,"" he coyly told Morgan. ""You've done your job."" It seems investment advice doesn't come easy. ""I can't even get an answer to that question,"" Howard Graham Buffett joked. Watch Piers Morgan Live weeknights 9 p.m. ET. For the latest from Piers Morgan click here.",6,12.286224308395855
4d6b91f927d98511f4bc940d35b9c68ab1e34e43,CNN,"(CNN) -- CNN Hero Wilma Melville is helping rescued dogs find new life as rescuers themselves. She and her nonprofit, the National Disaster Search Dog Foundation, partner shelter dogs with firefighters and train them to save lives after a disaster. Since 1996, the group has trained 131 search-and-rescue teams around the country -- for free -- and responded to 80 disasters across the world, including the September 11 attacks and the Japanese earthquake earlier this year. CNN's Lan Trinh recently spoke with Melville about the group's efforts. Lan Trinh: What characteristics make a good search dog? Wilma Melville: We look for a dog with high energy, an ability to focus. The dog has to have what we call drive. He wants a job. ... In addition to that, he has to like other dogs (and) be affectionate with humans. He has to not care about peculiar footing under his feet, slippery stuff, moving stuff. ... He has to not be noise-sensitive. And if he is startled, he doesn't run away or freak out. Trinh: In 1995, it could take three or four years to train a search dog and his handler. Your group has shrunk that training time to about a year. What are you doing differently? Melville: (People) were raising puppies with the hope that the puppy would have all the characteristics needed to become a search dog. ... I thought, ""Where can I get a dog that's about a year old with the characteristics needed in a disaster search dog? Where can I get a dog like that?"" And I thought, ""Maybe in a shelter. Maybe the Humane Society."" ... A little math will show you that if a dog can work until he's about 10 years of age, and he's 2 or 3 when he begins his job, he has maybe six or seven years of working life. At the rate that we were producing teams in 1995, they would be retiring at the same rate we were producing them. Trinh: Most of your search dogs come from shelters. What happens to dogs that get selected but don't have what it takes to make it through the entire training program? Melville: If we do take a dog into our program, we say to him: ""You have lifetime care, buddy. You've tried hard, but if one or two characteristics are missing and you can't make it through the six- to eight-month training, we'll provide lifetime care."" This means a loving home, a good home, and staying with that home and with that dog for the lifetime of the dog. Trinh: What personal satisfaction do you get from doing this work? Melville: The personal satisfaction is making a huge difference in the way dogs are trained for canine disaster search plus the quality of teams that are produced. One can accept mediocrity in a restaurant or in a retail store, but one cannot accept mediocrity in those dogs and handlers that are searching for people that are possibly alive. The window of time to locate that person alive is very small. The relief that onlookers have when a dog is searching is immense. Trinh: Do you think you have a sixth sense for dogs? Melville: (laughs) Certainly, I've been with dogs all my life. I don't remember a time that I didn't have a dog. But much of what I know has been learned and with the right attitude. ... I think the dog tries much harder to understand us than we do him. We're a little behind in that area. Read the full story on CNN Hero Wilma Melville:  To the rescue -- finding a purpose for rejected shelter dogs .",2,9.369720861113498
d49279f38b434483267fe46354d55f4d296576a5,CNN,"Islamabad, Pakistan (CNN) -- Embattled Pakistani President Asif Ali Zardari met with Army Chief General Ashfaq Pervez Kayani -- a sign that, some say, shows tensions between Pakistan's civilian and military leadership are cooling down. The two met on Saturday to discuss the ""current security situation,"" presidential spokesman Farhatullah Babar told CNN. A second meeting between civilian and military leadership took place afterward, as Prime Minister Yousuf Raza Gilani convened the Cabinet's defense committee. The meetings come one day after Pakistani and British official denied a report that Pakistani prime minister contacted the British High Commission to express fears that a military coup was imminent in his country. Officials from both countries said such a call never took place. Saturday's meeting signaled an easing of tensions between the military and the president, said retired Brig. Mehmoud Shah. ""It's a good beginning to soothe the tension that's gripping the country,"" said Shah, a military analyst. ""It shows the two sides are prepared to talk and want the democratic system to move forward."" During the prime minister's meeting with leaders, he stressed that Pakistan's sovereignty is non-negotiable, according to a news release. ""We would reject any approach that would tend to compromise our sovereignty, honor and national dignity,"" Gilani said. ""Our contribution and steadfast commitment to stability and peace at home and in our region is unquestionable and second to none. "" For Pakistan, there is a need for national unity, especially between the military and the civilian government, he said. ""Together in complete harmony with each other and other vital institutions we can change the country's destiny and accord, its rightful place in the comity of nations,"" he said. Military officials did not immediately comment on the meetings and their outcomes. The military and the government have been locked in a tense standoff after an alleged secret effort by the government last year to ward off a possible military coup by curbing the army's power with Washington's help. The government denied the accusation but the Supreme Court is investigating the scandal and its findings could threaten President Zardari and his ruling party. A series of events have also added to the furor. The U.S. killing of al Qaeda leader Osama bin Laden during a May raid on a compound located only about a mile from the Pakistan Military Academy in Abbottabad enraged the Pakistani public and deeply embarrassed the military. Relations became even more strained in November, after NATO forces said they mistakenly killed two dozen Pakistani soldiers in airstrikes near the Afghan border -- an attack the United States insists was an act of self-defense after its troops were fired upon. Pakistan's government has formally disputed the findings of the U.S. investigation into the airstrike, saying the bombardment went on long after it reported its troops were under fire. And the United States launched its first drone attack in Pakistan Tuesday after more than a month-long lull, killing at least four suspected militants. CNN's Aliza Kassim contributed to this report.",7,7.551752135457334
6fcd1f6aef4848409cd834185acab4d5be4bbb2e,CNN,"LONDON, England (CNN) -- Hailed as India's greatest actor, he's the legendary star of Sholay and leader of the mighty Bachchan clan. CNN talked to Amitabh Bachchan, the De Niro of Bollywood, at an International Indian Film Academy event in London... ......................................... Amitabh Bachchan talks to Myleene on the green carpet at the Indian Film Awards in Yorkshire, England . CNN: Right now, it's an exciting time for Bollywood. Amitabh Bachchan: Yes, I think it is. It's a great progression from where we were a few years ago, where even though we were the highest-making film nation in the world, we were looked upon with a certain amount of criticism and skepticism about our content and the way we make our films. Gradually, over the years, people have come to expect and accept that this is how we make the films, and it's all turning out to be profitable and exciting with viewers all over the world. CNN: Why do you think people had been so skeptical? Bachchan: Well, they felt that the content wasn't exciting enough, they couldn't understand the song and dance routine, they didn't like the very cliched stories or formulaic storylines, but that's the way we are. We must have song and dance in our lives; we've had it ever since the inception of cinema in India. Our stories are very social-based, very human-based. We are a very emotional nation. All our culture and tradition of over 5,000 years has come through a lot of heat and fire and eventually come out on top. That's how it is, and that's how it's going to remain. CNN: Is Bollywood escapism for the Indian people? Bachchan: You have to see it in a larger perspective. There are large numbers of people in India below the poverty line, there are large numbers of people who lead a meager existence. They want to find a little escape from the hardships of life, and come and watch something colorful and exciting and musical. Indian cinema provides that. So yes, the content of our television and our cinema is escapist in nature because we are there to provide entertainment. The select group of people who do make realistic cinema, who do make cinema perhaps a little more acceptable to the Western audience, is a very small percentage. CNN: What are the main differences between a Hollywood and a Bollywood actor? Bachchan: Conceptually we are both the same. We are all human beings, we are actors, we are put in different situations and conditions and we act. Perhaps the content of the Indian cinema is a lot more varied and diverse as compared to the ones the Hollywood actors get associated with. They more or less have a very single track presence, so to say. Indian actors, because of the format of our stories, need to be good actors, and be able to perform emotional sequences, do a bit of comedy, dance and singing, action, because all of this forms just one film. In many ways I'd say there are greater demands on Indian actors than there are on Hollywood. CNN: So do you think Hollywood actors could learn from the Bollywood actors? Bachchan: I don't know that we are worthy enough for learning something from us, but I do know that actors in India are very capable, very talented, and can be compared to the best anywhere in the world. CNN: What makes you the best actor in India? Bachchan: I don't use any techniques; I'm not trained to be an actor. I just enjoy working in films. It's more instinctive rather than anything else. I don't do the calculated rehearsed kind of approach, and I hope that I can continue that because I believe that instinct is much stronger and greater when you are performing on camera. CNN: Tell us about the upcoming remake of ""Sholay."" Bachchan: ""Sholay"" is an extraordinary film. It's the highest-grossing film and it had a great impact on our society. Obviously remaking it is a huge task. We are purely using the inspiration of the film. I am playing the baddie in the film, as opposed to one of the leading men in the original. It's a great challenge for any actor to do something different in a film. I will obviously not be playing the leading man, but it's exciting. At my age you don't get to run after the girl and win them over and fight the baddie, but I'm happy that I'm doing the negative role in this film and I'm enjoying it! CNN: Tell us about ""Sarkar 2"" -- it's becoming a bit of a family affair! Bachchan: It's a very powerful film, it takes influences from the Godfather. It's not exactly a remake, but it took inspiration from the Godfather and put it in ""Sarkar."" We are now doing ""Sarkar 2,"" which is going to have Abhishek, my son, and his wife to be, so I think it will be wonderful for the three of us to work together again. Sarkar 2 will be a much larger film, larger in concept, larger in visuals. It promises to be very exciting. CNN: Is it nice to work with your family? Bachchan: The entire filming industry in India is one big family. We all feel that way whenever we make a film: it's a very homely feeling; we all live together, eat together, move around together. It's a wonderful feeling. I don't know how Hollywood behaves, but this is how we behave, and yes, when you have members of the family working with you it makes it all the more exciting. CNN: What's next for you? Bachchan: I think that it's important that actors keep getting challenged every day. For every creative person it's a terrible moment when they say they have done all they want to do. I like to feel the butterflies in the stomach, I like to go home and have a restless night and wonder how I'm going to be able to accomplish this feat, get jittery. That hunger and those butterflies in the stomach are very essential for all creative people. I'd like to believe that tomorrow is another challenge for me. I'm sure there is lots more for me to do, because there is lots and lots of stuff still to be explored. E-mail to a friend .",7,6.474544809385566
afc222d56fa389cf73e13fe86de76385298bf60d,CNN,"ISLAMABAD, Pakistan (CNN) -- Pakistan's citizens head to the polls on February 18 for parliamentary elections that may determine the future of President Pervez Musharraf and his allies. Pakistan has a federal parliamentary system of government. The nation's parliament consists of the Upper House (Senate) and the Lower House (National Assembly) and the four provincial assemblies. Elections to the national and provincial assemblies take place every five years. Source: Election Commission of Pakistan .",0,10.46129807590846
d79ee2f1e7130e0fec79cca5f53b14e464bd6201,CNN,"(CNN) -- Mexican authorities say they've detained the father-in-law of one of the country's most wanted drug lords. Police Tuesday morning detained Ines Coronel Barreras, 45, on drug-related charges, officials told reporters. He is the father-in-law of Sinaloa cartel leader Joaquin ""El Chapo"" Guzman, authorities said. In January, the U.S. Department of the Treasury described Coronel as a ""key Sinaloa cartel operative."" Weapons and packets of marijuana were seized in Tuesday's operation, but no shots were fired, said Eduardo Sanchez Hernandez of Mexico's interior ministry. Authorities said Coronel is the father of Guzman's third wife, Emma Coronel Aispuro, whom he married in 2007. Guzman's nickname, which means ""shorty,"" matches his 5-foot-6-inch frame, though he has climbed to great heights in the drug business. The Sinaloa cartel is one of Mexico's most powerful drug-trafficking operations, and Forbes has estimated Guzman's net worth at $1 billion. U.S. authorities arrested a woman believed to be Guzman's daughter in October. She was deported in December after she pleaded guilty in federal court to possession of a false visa. Coronel's arrest is one of the most significant blows to organized crime in Mexico since President Enrique Pena Nieto took office in December. The high-profile arrest comes two days before U.S. President Barack Obama is scheduled to arrive in Mexico. CNNMexico.com contributed to this report.",1,6.559329969714533
772b9bad686dee0e6df6c4ee07c979ddac47378d,CNN,"Washington (CNN) -- When President Barack Obama steps in front of cameras Wednesday, he'll be addressing a nation that's simultaneously war-weary and ready for more military action against ISIS; critical of Obama's handling of the crisis yet largely supportive of his commitment to keep combat troops out. Those currents of public opinion, however convoluted, will shape how Obama frames his strategy for ""degrading and ultimately defeating"" the Islamic State militants in Iraq and Syria, which Americans now believe pose a real threat and must be combated. Here's what the polling suggests Americans are listening for when Obama speaks Wednesday: . What's your plan? When Obama admitted to reporters his administration lacked a strategy for combating ISIS in Syria, Americans largely agreed with him. More than two-thirds said in CNN's most recent survey the President lacked a clear plan for dealing with the militant jihadists. Countering that perception will be Obama's main challenge on Wednesday, and aides say he'll point to both the ongoing U.S. effort in Iraq and new efforts to train and equip local forces as evidence of a clear plot to go after the terrorists. He's open to airstrikes in Syria, officials say, and wants a broad coalition of allied countries to back him up. That puts him in agreement with the nearly three quarters of Americans who say they're ready for a broader air campaign to defeat ISIS in Iraq and Syria. Certain specifics of the Obama plan, however, may be hard to come by -- on Tuesday, the White House said Obama would offer neither a timeline for his strategy in defeating ISIS nor a price tag. ""I wouldn't expect something that's quite that detailed,"" Press Secretary Josh Earnest said. ""But the President is very interested in communicating clearly with the American public about what our priorities are and what our plans include."" Analysts say whatever strategy Obama announces -- be it airstrikes, broader training, or both -- must have a clearly articulated goal. ""The biggest mistake would be not presenting a strategy that's decisive,"" said retired CENTCOM commander Anthony Zinni. ""I think he has to clearly lay out what the objectives are. If it's the destruction of ISIS, that has significant meaning."" Obama: U.S. to ""start going on some offense"" Is ISIS a threat in the United States? Americans are worried about ISIS -- two-thirds told CNN in a poll the group posed a very or fairly serious threat. The White House agrees, saying the Islamic militants could threaten ""core American interests."" But as recently as Tuesday, the White House maintained ISIS had no current plans to attack the U.S. at home. ""There is no evidence to indicate that ISIL right now is actively plotting to hit the homeland,"" Earnest said, using the administration's name for the terror group. ""It is important for people to understand that."" So without a specific looming threat, Americans will want to hear the President's reasoning for ramping up U.S. military effort against the group -- particularly after the rhetoric used to begin the last war in Iraq turned out to be false. A majority of Americans do say they were upset by the ISIS beheadings of Americans journalists James Foley and Steven Sotloff, and Obama has warned of Western-born foreign fighters who have the potential to return to the U.S. to stage terror plots. The timing of the speech -- on the eve of the September 11 attack anniversary -- will only serve to remind Americans of how terrorism can hit at home, even as federal officials maintain there's no current risk of attacks from ISIS. And while terrorism still ranks well below the economy as the issue most important to Americans, it is rising in standing. Just two years ago only 3% of Americans said it was their top issue; now 14% say it's what they care most about. Analysis: ISIS threat to U.S. mostly 'hype' Why not have Congress approve? When Obama was last considering airstrikes in Syria -- one year ago following President Bashar al-Assad's use of chemical weapons on civilians -- he scrapped his plans when it became clear Congress wasn't on board. This time around things are different. Any action Obama announces Wednesday night won't require authorization from Congress, the White House announced, though they're still looking for support from lawmakers. The past 12 months in Syria have created a new dynamic. It's now clear al-Assad isn't leaving power, having turned over his chemical weapons to international control. The terror groups that Obama predicted would gain a foothold in Syria have. And Congress is now closer to midterm elections in which a vote for broad military power could be politically harmful. That means the President will use his existing powers to go after the jihadist group which now controls land spanning the border between Iraq and Syria. The current air campaign in Iraq relies on Obama's ability to order strikes that protect American interests and help alleviate potential humanitarian crises. Airstrikes against ISIS in Syria, an option Obama is open to, would require those parameters to be broadened -- and that will require some explaining to the American people. CNN's poll showed a large majority -- 72% of Americans -- want Congress to sign off on new military force against ISIS. But even some lawmakers themselves aren't so sure. The top Democrats in Congress -- Senate Majority Leader Harry Reid and House Democratic Leader Nancy Pelosi -- both said they agreed with the White House decision to forgo Congressional approval. Related: CNN Poll finds most Americans alarmed by ISIS . Are U.S. troops heading in? The short answer is no. Obama, having been elected to office partly on his pledge to draw down the American combat missions in Iraq and Afghanistan, has adamantly maintained he won't be sending American troops back into war. ""You also cannot, over the long term or even the medium term, deal with this problem by having the United States serially occupy various countries all around the Middle East. We don't have the resources. It puts enormous strains on our military. And at some point, we leave. And then things blow up again,"" he told NBC News last week. ""We've got to have a more sustainable strategy, which means the boots on the ground have to be Iraqi. ... And in Syria, the boots on the ground have to be Syrian."" But there is an asterisk. A few hundred American troops are on the ground in Iraq to advise and help the military there. Such cooperation would be extremely difficult in Syria, where the President called long ago for the ouster of President Bashar al-Assad.",3,4.754664733787966
93603a2e6b52f4bf2393b3ad7440d81802825f94,CNN,"ORLANDO, Florida (CNN) -- Some Florida amusement park visitors may enjoy space-themed roller-coasters, but the first vehicle they board at Orlando International Airport may be the most futuristic ride of their vacation. Four hydrogen shuttle buses are part of the fleet at the Orlando International Airport. The airport is testing four Ford shuttle vans equipped with internal combustion engines modified to run on hydrogen instead of gasoline. ""It's quiet, it doesn't shake like diesel, it doesn't have that diesel smell,"" said Rafael Sanchez, who has been driving the vans for a year. The quieter engine makes conversation inside the bus easier than in conventional vehicles. ""Hydrogen is one of the many technologies we are exploring, trying to become more of a green airport,"" said Ronald Lewis, director of airport operations. Vehicles powered with hydrogen engines are different from the many vehicles across the nation that run with the help of hydrogen fuel cells -- which are the gold standard of green machines. The use of hydrogen in internal combustion engines is far less efficient than in the fuel cells. The modified engines aboard the Ford E-450 shuttle buses are 6.8 liter V-10s. The airport's fleet also includes three gas-electric hybrid vehicles and 24 biodiesel buses. The facility also powers its maintenance equipment -- such as lawnmowers and tractors -- with biodiesel. But like many experiments with alternative fuels, the price is very high and the long-term outcome is unknown. Proponents of hydrogen technology have long had a chicken-and-egg dilemma over whether to build million-dollar fueling facilities or to wait until more vehicles are in use. Energy companies are reluctant to pour money into expensive fueling stations without a lot of hydrogen vehicles around, but consumers are not likely to buy a vehicle without adequate places to fill up. ""It is clear nothing is going to displace gasoline or diesel for 20, 30, maybe 40 years,"" said John Lapetz, who has been working on alternative fuels at Ford for more than 20 years. The Orlando project has several goals: To get average consumers acquainted with hydrogen and to acquire data on the buses' performance in a setting where they are in use almost nonstop. Lapetz said it's an effort to use a technology that customers take for granted (the internal combustion engine), while preparing for the day when drivers can complete the divorce from fossil fuels. At the Boggy Creek Hydrogen Fueling Station in Orlando, the hydrogen is produced on-site. ""We are doing a process called steam methane re-forming, which is natural gas to hydrogen,"" said Puneet Verma, manager of biofuels and hydrogen at Chevron Technology Ventures, one of the players involved in the project. During a careful fueling process, technicians check for leaks of the highly flammable hydrogen -- leaks both in the bus and the fuel pump. Because a fossil fuel, methane, is used to make the hydrogen, the buses are about 12 percent cleaner than gasoline or diesel when their entire carbon footprint is measured. ""We view the hydrogen efforts as a technical success,"" said Verma. ""This is the first time we have been able to demonstrate actual production of hydrogen at the station. It's not necessarily an economic success yet."" ""The ultimate goal is hydrogen fuel cell cars,"" Verma said. ""The hydrogen internal combustion engine buses are much less expensive to manufacture, but they consume a lot more hydrogen."" Verma said the buses are ""valid transition technology"" aimed at quickly building significant demand for hydrogen, which would then justify an expensive infrastructure. The hydrogen test project also includes the Greater Orlando Aviation Authority, Ford Motor Company, the Florida Department of Environmental Protection, Progress Energy and SeaWorld. Hydrogen buses began shuttling SeaWorld employees in February from the park's outer parking lots to their workplaces. ""The environment is really an important part of SeaWorld's culture here,"" said Kelly Bernish, director of environmental health and safety at Busch theme parks SeaWorld, Discovery Cove and Aquatica. Bernish described the venture as another opportunity for ""employees to feel like they can impact the environment by using this kind of vehicle, that will lessen our footprint on the world."" SeaWorld's Discovery Cove animal training supervisor Jay Tacey said ""somebody has to get the ball rolling. Until somebody takes that first step, there's always going to be the 'what if?' "" Airport Operations Director Lewis said being in on the hydrogen experiment early could pay off in the long run. ""We are hopeful that since they built the facility here, the only one in the southeast United States, that there will be a long-term usage for it.""",2,8.337964188669526
